"establecimiento_id","establecimiento_nombre","provincia_id","Código de localidad BAHRA","provincia_nombre","origen_financiamiento","tipologia_id","tipologia_sigla","sitio_web"
"50066092301741","POLICONSULTORIOS PEHUAJO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064132301426","CENTRO MEDICO LA PEQUEÑA FAMILIA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712301571","CONSULTORIOS EXTERNOS DE LA ASOCIACION MUTUAL BOMBEROS VOLUNTARIOS DE VI","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067602301662","MEDICINA DEL DOLOR IMED SRL","06",6760010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682301354","CENTRO DE SALUD SAN LUCAS","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712301425","CENTRO MEDICO JOSE HERNANDEZ","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064412301066","BREAST CLINICA DE LA MAMA","06",6441030,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060562202468","UNIDAD SANITARIA N° 1 SAN JOSE OBRERO DE BAHIA BLANCA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062742202470","UNIDAD SANITARIA N° 1 ZEBALLOS DE FLORENCIO VARELA","06",6274030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060282202483","UNIDAD SANITARIA N° 11 LA GLORIA DE SAN JOSE","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065952202486","UNIDAD SANITARIA N° 11 RUFINO FAL DE OLAVARRIA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202490","UNIDAD SANITARIA N° 12 DE LA PLATA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062602202491","UNIDAD SANITARIA N° 12 DE LUIS GUILLON","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060492202495","UNIDAD SANITARIA N° 12 SAGRADO CORAZON DE JESUS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065392202499","UNIDAD SANITARIA N° 13 DE MERLO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202513","UNIDAD SANITARIA N° 15 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065952202514","UNIDAD SANITARIA N° 15 DE SANTA LUISA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060352202516","UNIDAD SANITARIA N° 16 DE AVELLANEDA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065952202524","UNIDAD SANITARIA N° 17 DAMASO ARCE DE OLAVARRIA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060352202525","UNIDAD SANITARIA N° 17 DE AVELLANEDA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065392202528","UNIDAD SANITARIA N° 17 MADRE DEL PUEBLO DE MERLO","06",6539010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202536","UNIDAD SANITARIA N° 18 DE LA PLATA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062452202540","UNIDAD SANITARIA N° 184 DE ENSENADA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202550","UNIDAD SANITARIA N° 2 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062702202552","CENTRO DE SALUD N° 2","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060492202555","UNIDAD SANITARIA N° 2 SAN JOSE DE AZUL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062602202558","UNIDAD SANITARIA N° 20 ALTOS DE MONTE GRANDE DE EL JAGUEL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060562301720","POLICLINICA PRIVADA FERROVIARIO","06",6056010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060562301717","POLICLINICA PRIVADA DEL SINDICATO DE LUZ Y FUERZA","06",6056010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060562301503","CENTRO TERAPEUTICO BAHIA BLANCA METODO MAXIMO RAVENNA","06",6056010,"Buenos Aires","Privado",50,"ESSIDT","www.maximoravennabahia.com"
"50063712301716","POLICLINICA PRIVADA DE ZENTRUM SA TRAUMATOLOGIA Y DEPORTOLOGIA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712801676","POLICLINICA ASOCIACION MUTUAL DE EMPLEADOS DE COMERCIO DE SAN MARTIN","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50066382301686","POLICLINICA DE LA FUNDACION FAVALORO PARA LA DOCENCIA E INVESTIGACION ME","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065952202567","UNIDAD SANITARIA N° 23 BELEN","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060912202569","UNIDAD SANITARIA N° 24 DE BERAZATEGUI","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065952202572","UNIDAD SANITARIA N° 25 ACUPO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062602202575","UNIDAD SANITARIA N° 25 DE 9 DE ABRIL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202576","UNIDAD SANITARIA N° 26 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060282202586","UNIDAD SANITARIA N° 3 BARRIO LINDO DE MALVINAS ARGENTINAS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202588","UNIDAD SANITARIA N° 3 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202602","UNIDAD SANITARIA N° 33 DE LA GRANJA","06",6441090,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065392202604","UNIDAD SANITARIA N° 34 DE MERLO","06",6539010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065392202608","UNIDAD SANITARIA N° 36 DE MERLO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060492202614","UNIDAD SANITARIA N° 4 DE AZUL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060912202615","UNIDAD SANITARIA N° 4 DE BERAZATEGUI","06",6091010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202618","UNIDAD SANITARIA N° 4 DE LA PLATA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060492202629","UNIDAD SANITARIA N° 5 DE AZUL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063642202632","UNIDAD SANITARIA N° 5 DE GENERAL RODRIGUEZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065602202637","UNIDAD SANITARIA N° 5 DR. CORSI DE MORENO","06",6560010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060352202640","UNIDAD SANITARIA N° 6 DE AVELLANEDA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062602202644","UNIDAD SANITARIA N° 6 DE ESTEBAN ECHEVERRIA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063642202645","UNIDAD SANITARIA N° 6 DE GENERAL RODRIGUEZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412202647","UNIDAD SANITARIA N° 6 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068612301410","CENTRO MEDICO CEREDEN","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301654","INSTITUTO PEDIATRICO ALICIA MOREAU DE JUSTO","06",6805010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064412301714","POLICLINICA PRIVADA DE ORTOPEDIA Y TRAUMATOLOGIA S.R.L.","06",6441030,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060352301552","CNA ASEGURADORA DE RIESGOS DE TRABAJO SA","06",6035010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060352301413","CENTRO MEDICO DE ATENCION PRIMARIA OSECAC","06",6035010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064342301895","SALA DE PRIMEROS AUXILIOS VILLA ATLANTIDA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068402202653","UNIDAD SANITARIA N° 7 DE EL PALOMAR","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060352202663","UNIDAD SANITARIA N° 8 DE AVELLANEDA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062602202665","UNIDAD SANITARIA N° 8 DE ESTEBAN ECHEVERRIA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062452202668","UNIDAD SANITARIA N° 8 ISLA SANTIAGO DE ENSENADA","06",6245010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068402202670","UNIDAD SANITARIA N° 8 VILLA MATHEU DE TRES DE FEBRERO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065952202676","UNIDAD SANITARIA N° 9 DE COLONIA SAN MIGUEL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063712202680","UNIDAD SANITARIA N° 9 DE VILLA BILLINGHURST","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063642202682","UNIDAD SANITARIA N° 9 PARQUE RIVADAVIA DE GENERAL RODRIGUEZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060282202685","UNIDAD SANITARIA N° 9 VENDRAMINI DE BURZACO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060632202686","UNIDAD SANITARIA NAPALEOFU","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060702202692","UNIDAD SANITARIA NUESTRA SEÑORA DE POMPEYA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060562202695","UNIDAD SANITARIA NUEVA BELGRANO","06",6056010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062102202698","UNIDAD SANITARIA OHIGGINS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066482202706","UNIDAD SANITARIA PARQUE AMERICANO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062032202709","UNIDAD SANITARIA PASMAN","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065602202710","UNIDAD SANITARIA POSTA PARQUE PASO DEL REY","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062522202722","UNIDAD SANITARIA PERIFERICA RAMON CARILLO DE GARIN","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062742202723","UNIDAD SANITARIA PICO DE ORO DR. NICOLAS BOCUZZI","06",6274010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060212202726","UNIDAD SANITARIA PLA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065602202731","UNIDAD SANITARIA POSTA JARDINES I","06",6560010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060582301757","CENTRO MEDICO MONSERRAT","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065952301696","POLICLINICA ODONTOLOGICA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067562301169","CENTRO DE DIAGNOSTICO Y TRATAMIENTO DE BAJA Y MEDIANA COMPLEJIDAD OSECAC","06",6756010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060352301451","CENTRO PERIFERICO AVELLANEDA","06",6035010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712301446","CENTRO PEDIATRICO BALLESTER","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067562301689","POLICLINICA GINEC","06",6756010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301624","GRUPO MEDICO SAN MARCELO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712301633","HOSPITAL ITALIANO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067602202734","UNIDAD SANITARIA PRESIDENTE PERON DE SAN MIGUEL","06",6760010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064902202737","UNIDAD SANITARIA PROVINCIAS UNIDAS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067212202742","SALA DE PRIMEROS AUXILIOS QUENUMA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066232202749","UNIDAD SANITARIA RAUL ARBALLO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066092202750","CENTRO DE ATENCION PRIMARIA DE LA SALUD SALA RAUL PELAEZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068052202754","CENTRO DE SALUD RIO CAPITAN","06",6805010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064122202761","UNIDAD SANITARIA SAGRADA FAMILIA","06",6412010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064972202774","UNIDAD SANITARIA SAN BERNARDO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060562202778","UNIDAD SANITARIA SAN CAYETANO DE BAHIA BLANCA","06",6056010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065472202782","UNIDAD SANITARIA SAN CAYETANO DE SAN MIGUEL DEL MONTE","06",6547020,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062742202787","UNIDAD SANITARIA SAN FRANCISCO DE FLORENCIO VARELA","06",6274010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065602202792","UNIDAD SANITARIA SAN JORGE DE MORENO","06",6560010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064482202793","CAPS DR. HECTOR BORDA ( EX UNIDAD SANITARIA SAN JORGE DE PUEBLO SAN JORG","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062032202794","UNIDAD SANITARIA SAN JOSE DE CORONEL SUAREZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064272202801","UNIDAD SANITARIA SAN PEDRO DE LA MATANZA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067072202805","UNIDAD SANITARIA SAN ROQUE DE SALADILLO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062102202812","UNIDAD SANITARIA SANTA CLARA DE ASIS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060772202817","UNIDAD SANITARIA SANTA LINA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064972202820","UNIDAD SANITARIA SANTA MARIA DE JOSE MARIA JAUREGUI","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063922202823","CAPS CENTRO DE SALUD SANTA REGINA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412301269","CENTRO DE SALUD MEDIS","06",6441030,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682301570","CONSULTORIOS EXTERNOS CLINICA MODELO DE MORON ANEXO CASTELAR","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50061472202828","UNIDAD SANITARIA SANTA TERESA DE CARLOS CASARES","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066382202829","UNIDAD SANITARIA SANTA TERESA DE PILAR","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068332202830","SALA DE PRIMEROS AUXILIOS SANTA TERESITA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068612202837","UNIDAD SANITARIA SARGENTO CABRAL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064272202838","CAPS UNIDAD SANITARIA SATURNINO SEGUROLA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064122202843","UNIDAD SANITARIA SOL Y VERDE","06",6412010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50061052202853","UNIDAD SANITARIA URDAMPILLETA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067982202860","UNIDAD SANITARIA VELLOSO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064102202866","UNIDAD SANITARIA VILLA ANGELA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062032202873","UNIDAD SANITARIA VILLA BELGRANO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060562202882","UNIDAD SANITARIA VILLA FLORESTA","06",6056010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063222202883","UNIDAD SANITARIA VILLA FLORIDA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064902202884","UNIDAD SANITARIA VILLA GENERAL SAN MARTIN","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064272202885","UNIDAD DE SALUD VILLA GIARDINO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060582202894","UNIDAD SANITARIA VILLA LUJAN","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064272202899","UNIDAD SANITARIA VILLA REBASSA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066382202904","UNIDAD SANITARIA VILLA ROSA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062452202907","UNIDAD SANITARIA VILLA TRANQUILA","06",6245010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063852202915","UNIDAD SANITARIA ZAVALIA","06",6385060,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065682202919","UNIDAD SANITARIA 10 DE AGOSTO DE MORON","06",6568010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068612202922","UNIDAD SANITARIA 12 DE OCTUBRE DE VICENTE LOPEZ","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065112201070","CAPS BARRIO BELGRANO DE MAIPU","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060582301084","CEMAP DR. RAMON CARRILLO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065152201090","CENTRO ASISTENCIAL BARRIO PEECH","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067632201108","CENTRO ATENCION PRIMARIA SOCIO SANITARIA MIGUEL QUIROGA","06",6763050,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064972201143","CENTRO DE ATENCION PRIMARIA DE LA SALUD PADRE VARELA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065882301147","CENTRO DE ATENCION PRIMARIA DE LA SEGUNDA ART","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060912301167","CENTRO DE DIAGNOSTICO ALTA COMPLEJIDAD CEDIAC BERAZATEGUI","06",6091010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301172","CENTRO DE DIAGNOSTICO Y TRATAMIENTO O.S.P.I.A.","06",6805010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060562301173","CENTRO DE DIAGNOSTICO Y TRATAMIENTO POR IMAGENES SAGRADA FAMILIA","06",6056010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067492201226","CENTRO DE SALUD DR. FINOCHIETTO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067562201243","CENTRO DE FRANCISCO MUÑIZ EL NIDO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067702201244","CENTRO DE SALUD FEDERICO ROSITO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412201286","CENTRO DE SALUD N° 19 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412201292","CENTRO DE SALUD N° 22 DE LA PLATA","06",6441030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50066382301761","POLICLINICO DE LA OBRA SOCIAL DEL PERSONAL DE AGUAS, GASEOSAS Y AFINES O","06",6638040,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067562301626","HAIR RECOVERY ARGENTINA","06",6756030,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064102202923","UNIDAD SANITARIA 17 DE OCTUBRE DE ITUZAINGO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065152202932","UNIDAD FUNCIONAL 25 DE MAYO  - ( GRAND BOURG)","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065602202934","UNIDAD SANITARIA 25 DE MAYO DE MORENO","06",6560010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50068822202936","UNIDAD SANITARIA 25 DE MAYO VILLA CARMENCITA DE ZARATE","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063572202942","UNIDAD SANITARIA 9 DE JULIO DE MAR DEL PLATA","06",6357110,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50060352202943","UNIDAD SANITARIA ISLAS MALVINAS","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065322202946","UNION PARTICIPACION SOLIDARIDAD Y COMPROMISO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067602202948","29 DE SEPTIEMBRE","06",6760010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50062702201308","CENTRO DE SALUD Nº 3","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50065812201341","CENTRO DE SALUD PLAYA DR. CARLOS FUCILE","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063572201359","CENTRO DE SALUD SOCIEDAD DE FOMENTO SAN CAYETANO","06",6357110,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064342201371","CENTRO DE SALUD VILLA ESLOVENA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067492201373","CENTRO DE SALUD VILLA FEDERAL","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067702201384","CENTRO DE SALUD VUELTA DE OBLIGADO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064412301395","CENTRO DE DIABETICOS BERNARDO A. HOUSSAY","06",6441030,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067282301397","CENTRO INTEGRAL DE ATENCION PEDIATRICA CIAPE","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060282301408","CENTRO MEDICO ADROGUE","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301416","CENTRO MEDICO DEL PLATA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682301417","CENTRO MEDICO DEL ROSARIO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50066382301419","CENTRO MEDICO DEL VISO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301431","CENTRO MEDICO NORTE","06",6805010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301433","CENTRO MEDICO REYBAUD","06",,"Buenos Aires","Privado",50,"ESSIDT","www.cmreybaud.com.ar"
"50066022301435","CENTRO MEDICO SAN MIGUEL","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50063712301436","CENTRO MEDICO SANTA MARIA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068612301439","CENTRO MEDICO VM SALUD","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067632301445","CENTRO OSAP","06",6763050,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50062702201447","CENTRO DE SALUD N° 24 LA CUNITA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50063152201458","CENTRO PERIFERICO DE SALUD BARRIO NORTE","06",6315010,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064972201463","CENTRO PERIFERICO DE SALUD PARQUE LASA","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067562201468","CAPS DIAGONAL SALTA","06",6756030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50061262201481","CAPS N° 17","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50067562301186","CENTRO DE SALUD","06",6756010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682301694","POLICLINICA MEDISOL","06",6568010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060582301168","CENTRO DE DIAGNOSTICO POR IMAGENES TC BERNAL","06",6658010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067562301739","POLICONSULTORIOS DIBA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068612301719","POLICLINICA PRIVADA ENFERMEDADES RESPIRATORIAS INFANTILES","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067602301679","POLICLINICA CENTRO MEDICO DR. CARAM","06",6760010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50067562301434","CENTRO MEDICO SAN ISIDRO","06",6756010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068052301736","POLICLINICA SAN ISIDRO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064902303972","CENTRO PRIVADO DE TRAUMATOLOGIA Y ORTOPEDIA","06",6490010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060352303988","POLICLINICA CENTRO DE SALUD WILDE ESTE","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50062742304014","CENTRO MEDICO MONTEAGUDO","06",6274010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060352304028","ASISTENCIAL PRIVADO SAN JUAN","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064902304048","SALA DE PRIMEROS AUXILIOS SADESA SA","06",6490010,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50060582303906","CENTRO REUMATOLOGICO Y DE REHABILITACION DR. EDUARDO DI GIORGIO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064342303944","INSTITUCION ASISTENCIAL Y HOSPITAL DE NIÑOS DR. LUIS MASPERO","06",6434030,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"51064272304080","CENTRO OESTE","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682304090","CENTRO ASISTENCIAL DR. ANGEL BO","06",,"Buenos Aires","Público",50,"ESSIDT","*sin dato*"
"50064272304147","SERMEX SA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068402304129","POLICLINICA PRIVADA DEL SANATORIO MODELO DE CASEROS SA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064082304137","CENTRO DE SALUD SAN DAMIAN","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50068402304139","HOSPITAL DE DIA SAN JOSE","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50064272304141","POLICLINICA CEDINT SA","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682304179","CENTRO MEDICO CONSULTAN SALUD","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
"50065682304187","POLICLINICA PRIVADA HAEDO","06",,"Buenos Aires","Privado",50,"ESSIDT","*sin dato*"
